Display,statement_set,statement,statement_id,repetitions
Display 1,6,A Jupiter day is 10 earth hours long,43,9
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,9
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,9
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,9
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,9
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,9
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,9
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,9
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,9
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,9
Display 1,6,A decibel is a unit of measurement for sound intensity,45,9
Display 1,6,A decibel is a unit of measurement for sound intensity,45,9
Display 1,6,A decibel is a unit of measurement for sound intensity,45,9
Display 1,6,A decibel is a unit of measurement for sound intensity,45,9
Display 1,6,A decibel is a unit of measurement for sound intensity,45,9
Display 1,6,A decibel is a unit of measurement for sound intensity,45,9
Display 1,6,A decibel is a unit of measurement for sound intensity,45,9
Display 1,6,A decibel is a unit of measurement for sound intensity,45,9
Display 1,6,A decibel is a unit of measurement for sound intensity,45,9
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,9
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,9
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,9
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,9
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,9
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,9
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,9
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,9
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,9
Display 1,6,"The floppy disk was invented in San Jose, California",47,9
Display 1,6,"The floppy disk was invented in San Jose, California",47,9
Display 1,6,"The floppy disk was invented in San Jose, California",47,9
Display 1,6,"The floppy disk was invented in San Jose, California",47,9
Display 1,6,"The floppy disk was invented in San Jose, California",47,9
Display 1,6,"The floppy disk was invented in San Jose, California",47,9
Display 1,6,"The floppy disk was invented in San Jose, California",47,9
Display 1,6,"The floppy disk was invented in San Jose, California",47,9
Display 1,6,"The floppy disk was invented in San Jose, California",47,9
Display 1,6,The driest region in the world is Atacama in Chile,48,9
Display 1,6,The driest region in the world is Atacama in Chile,48,9
Display 1,6,The driest region in the world is Atacama in Chile,48,9
Display 1,6,The driest region in the world is Atacama in Chile,48,9
Display 1,6,The driest region in the world is Atacama in Chile,48,9
Display 1,6,The driest region in the world is Atacama in Chile,48,9
Display 1,6,The driest region in the world is Atacama in Chile,48,9
Display 1,6,The driest region in the world is Atacama in Chile,48,9
Display 1,6,The driest region in the world is Atacama in Chile,48,9
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The gestation period of a giraffe is 425 days,49,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,A group of apes is called a shrewdness,53,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,The canteloupe originated in a region from India to Africa,54,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,A Pilot whale is actually a kind of dolphin,59,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,The first Hall of Fame was in New York University,60,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,A dorter is the monks' dormitory in a monastery,61,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Walter Hunt was the man who invented the safety pin,62,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,Midway Island is not part of the state of Hawaii,63,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
Display 1,8,A group of hippopotamuses is called a bloat,64,27
